,x,y,z,activity
4060,0.5292530998951402,1.0178544176121054,0.4188007545804539,Downstairs
4062,-0.514544354553999,-0.6714636530064312,0.24935848887729326,Downstairs
4064,-1.982061401713363,0.8657746504463663,1.1065368997252654,Downstairs
4066,-0.3285210529396165,-1.6538165405320064,-0.2938533817916239,Downstairs
4068,-1.6926919200636297,2.3249178404550133,0.22444052692149793,Downstairs
4070,-0.8762563583689441,0.3108891439870306,-0.2938533817916239,Downstairs
4072,0.22438157875335718,-0.6468021017659017,-0.2390338362174031,Downstairs
4074,-1.284474139216287,-0.16179109107930323,0.9370946340221046,Downstairs
4076,-0.5300462954067426,-0.42895817784050316,1.2909299352840353,Downstairs
4078,0.0951987256677617,0.8205617059141583,0.24935848887729326,Downstairs
4080,-0.6333925892566774,-0.8317639473114707,0.13971941236458718,Downstairs
4082,-2.116411740403022,-0.43717873515717437,0.9819470167676105,Downstairs
4084,-0.8762563583689441,-1.1194823368322355,0.054998297807676406,Downstairs
4086,-1.3723185111825753,0.7630179857616857,-1.17594972532392,Downstairs
4088,-0.7315715416676882,0.13825798352961277,-0.01477204689362502,Downstairs
4090,0.20887957719950223,1.490534350904728,-0.3237549507743139,Downstairs
4092,-1.5893456982962644,-0.6714636530064312,-0.8121472795279441,Downstairs
4094,-2.0130654427592676,0.4752996867730343,-0.5181151674564681,Downstairs
4096,-0.6437272076395945,-0.6468021017659017,-1.2058513016244776,Downstairs
4098,-0.20967282961839645,-0.30976039852248016,0.3241124479233572,Downstairs
4100,-0.3285210529396165,-0.8893076071092009,0.16962095207580585,Downstairs
4102,-1.1242874347757599,-2.036071007243409,1.0517174346475904,Downstairs
4104,-0.16833431435471422,-0.137129539838774,1.161356291624262,Downstairs
4106,0.16754109608019513,1.8851197743006223,0.6879148681067956,Downstairs
4108,-0.8349178393114424,-0.6015893081205496,0.3938827560353196,Downstairs
4110,-0.008147571975992482,-1.1112618398703065,0.6181445599948332,Downstairs
4112,-0.4008634537026056,-1.431862307770901,0.3938827560353196,Downstairs
4114,-0.705734986225847,-0.5440454370812213,1.0915860566909776,Downstairs
4116,0.22438157875335718,1.5727399240714415,1.1065368997252654,Downstairs
4118,0.0951987256677617,-1.1194823368322355,0.17958818076533087,Downstairs
4120,-1.5015013263299763,-0.30153978085106653,1.8191908970578545,Downstairs
4122,-0.9641006923970379,-1.4195315019732648,0.3091616048890696,Downstairs
4124,0.05386018384734329,1.6302833424502026,0.7277835999182001,Downstairs
4126,-0.89175828404641,-0.7166765975386392,0.3091616048890696,Downstairs
4128,-0.7780773566382804,-1.1688054393132945,1.0517174346475904,Downstairs
4130,-0.3388556789101725,-0.7495586457410977,0.8822750591764124,Downstairs
4132,-0.008147571975992482,-0.2522169801437187,0.7726359826637063,Downstairs
4134,-0.5300462954067426,1.83990698065527,0.6281116789163409,Downstairs
4136,-0.008147571975992482,-1.501736773366267,0.02509668491777954,Downstairs
4138,-1.0519450264251318,0.7876798387759266,2.3972880022792986,Downstairs
4140,-0.9951045437519697,-1.5140675791639029,-0.16926350615183725,Downstairs
4142,-1.573843734680604,0.7383564345211564,0.6281116789163409,Downstairs
4144,-0.4422019613786488,0.6931434899889485,-0.4782464041782318,Downstairs
4146,-0.705734986225847,-0.7865510933113764,0.015129529406932712,Downstairs
4148,-1.4446608815950086,-0.30976039852248016,1.6248308889349332,Downstairs
4150,-0.12182849179648321,-0.6796841801457314,0.6978820602069815,Downstairs
4152,-0.13733043264922687,2.26737412030254,0.8673243624994813,Downstairs
4154,-0.3285210529396165,-0.7043458219183742,0.015129529406932712,Downstairs
4156,-1.1087854711600993,-0.8317639473114707,0.2942109082121385,Downstairs
4158,-0.09599192497318355,-0.5070532007525406,-0.27890259730027894,Downstairs
4160,-0.8762563583689441,0.30266852631561697,0.5732922138386661,Downstairs
4162,-1.284474139216287,0.43830735991224046,-0.08454235500558739,Downstairs
4164,-0.10632655094373955,-0.30976039852248016,0.8424062907756688,Downstairs
4166,-0.2975171674403097,-0.3714145783975149,1.0367666647919813,Downstairs
4168,-0.023649535591652886,-1.5387292209365457,0.09985064396384348,Downstairs
4170,-0.15283237350197054,1.617952566829938,-0.2390338362174031,Downstairs
4172,0.2708873557857548,0.49585108006471307,-0.4483448322683948,Downstairs
4174,-0.16833431435471422,0.15058875914987738,0.24935848887729326,Downstairs
4176,-1.5170032520074421,2.102963879290248,0.8972259022107,Downstairs
4178,-0.36985956440947926,-1.2838928796182394,0.43375148784672407,Downstairs
4180,-0.4990424099074358,-0.48650183763823335,0.43375148784672407,Downstairs
4182,0.22438157875335718,0.20813247930235,-0.4333940455816895,Downstairs
4184,0.2967239491657906,-0.05903442639462314,0.43375148784672407,Downstairs
4186,-1.1552912861306914,-0.8071023055388279,-0.26893540885902695,Downstairs
4188,-0.06498803947387677,1.7823631096159416,1.7643714685695189,Downstairs
4190,-0.4008634537026056,-1.7319115634440438,0.3789320227690493,Downstairs
4192,-0.6023886885820928,-0.24399636247230505,1.1763072078372276,Downstairs
4194,0.35873168981384856,0.9603106974596327,-0.34867292736584476,Downstairs
4196,0.3845682831938844,-1.1112618398703065,0.47362025624746773,Downstairs
4198,-0.023649535591652886,1.4782035752844633,2.1032558902078224,Downstairs
4200,-0.8349178393114424,-1.7442423088869374,-0.06959158514997806,Downstairs
4202,-1.6048476239737304,-0.43717873515717437,0.15467018222019652,Downstairs
4204,0.2967239491657906,0.5205123295315311,-0.27890259730027894,Downstairs
4206,0.41557217248701067,-0.2892093070045131,0.2942109082121385,Downstairs
4208,-0.15283237350197054,0.5081818556849776,1.5401097377886834,Downstairs
4210,-0.6023886885820928,-2.011409365470766,-0.33870573526565884,Downstairs
4212,-1.1552912861306914,-0.022042401307539917,0.9819470167676105,Downstairs
4214,-0.28201522507003823,-0.37963519606892854,-0.33870573526565884,Downstairs
4216,-0.09599192497318355,-1.1564746636930296,0.2942109082121385,Downstairs
4218,-1.9252211087311737,2.0700817103783042,1.9637153471625763,Downstairs
4220,-0.3285210529396165,-1.7565731146845733,0.24935848887729326,Downstairs
4222,-0.2561786559704469,1.6631655113621453,-1.1360809569231762,Downstairs
4224,0.03835825437605799,-0.40429656624523147,-0.2240830444081903,Downstairs
4226,-0.22517477047114012,-1.1194823368322355,0.00017872296198431854,Downstairs
4228,-0.8039139120801218,0.253345423834558,0.6430625219506285,Downstairs
4230,-0.6333925892566774,0.5081818556849776,1.5401097377886834,Downstairs
4232,0.32772783845891684,1.0507365865240488,-0.7274261539942316,Downstairs
4234,-0.514544354553999,0.2780069750750872,-0.27890259730027894,Downstairs
4236,-1.4911666965656007,0.43830735991224046,-0.4234268571404375,Downstairs
4238,-0.9951045437519697,-1.7236910061273727,-0.08454235500558739,Downstairs
4240,-0.3285210529396165,-0.05903442639462314,0.8972259022107,Downstairs
4242,-0.26651328194100293,0.7383564345211564,-0.2390338362174031,Downstairs
4244,0.183043021757661,-0.7865510933113764,0.16962095207580585,Downstairs
4246,-1.3878203989218467,1.7577015583754123,0.9669961737333232,Downstairs
4248,-0.09599192497318355,-1.1688054393132945,0.3789320227690493,Downstairs
4250,-0.89175828404641,-0.5193840367275476,0.09985064396384348,Downstairs
4252,0.4000702088713503,1.3548958190818157,0.43375148784672407,Downstairs
4254,-0.16833431435471422,-0.6139199328539588,0.24935848887729326,Downstairs
4256,-0.6178906370224754,0.04783239623890845,1.345749363772371,Downstairs
4258,-0.705734986225847,-0.24399636247230505,0.5334234454379224,Downstairs
4260,0.5034164685769098,-0.1042473709268306,1.7643714685695189,Downstairs
4262,0.2708873557857548,1.342565043461551,0.5035219057267037,Downstairs
4264,0.2553854301082889,-0.8071023055388279,-0.16926350615183725,Downstairs
4266,-0.9537660246944679,1.1781548024492585,1.4155197450630117,Downstairs
4268,-0.7470735052833486,-1.8264476104573109,-0.20913227455258096,Downstairs
4270,-1.2431356580969797,0.3930941136063213,0.36398117973476185,Downstairs
4272,-0.6333925892566774,0.2780069750750872,-0.3785745000074686,Downstairs
4274,0.7049418058895224,-0.8564255890841136,-0.08454235500558739,Downstairs
4276,0.13653720678706882,0.8575540327749527,2.1431246220192275,Downstairs
4278,-0.8194159136339766,-2.011409365470766,-0.34867292736584476,Downstairs
4280,-1.4446608815950086,-0.05903442639462314,0.015129529406932712,Downstairs
4282,-0.15283237350197054,0.6232692959899229,-0.5181151674564681,Downstairs
4284,1.0976575851830102,-1.0742695431868834,0.015129529406932712,Downstairs
4286,-0.7470735052833486,1.6631655113621453,1.0517174346475904,Downstairs
4288,-0.6902330605483811,-1.9292041544325065,-0.4333940455816895,Downstairs
4290,-1.3309799921250736,0.3355506952275598,0.8125047510644501,Downstairs
4292,-0.5868867629046269,-0.44950954095481044,-0.6476886391463476,Downstairs
4294,-1.0829489536564525,-0.5193840367275476,0.06994906766328575,Downstairs
4296,-0.3130191098105812,-0.6591329679182799,0.36398117973476185,Downstairs
4298,-0.8349178393114424,-0.9591820727045671,0.3091616048890696,Downstairs
4300,-0.7780773566382804,1.272690547688814,-0.9516879213644063,Downstairs
4302,-0.13733043264922687,0.11770659023793453,-0.4632956182233133,Downstairs
4304,-2.2455945176122283,0.5205123295315311,-1.2357528413356962,Downstairs
4306,-0.7780773566382804,-1.4441931135685369,-0.09949316145053583,Downstairs
4308,-0.5455482438471252,-0.091916595306566,0.5732922138386661,Downstairs
4310,0.05386018384734329,2.197499926303514,0.24935848887729326,Downstairs
4312,0.06419480981789928,-0.8317639473114707,0.4636530641472819,Downstairs
4314,-0.7625754309608145,-1.0989310340726706,1.2909299352840353,Downstairs
4316,-0.938264099017002,-1.7319115634440438,0.04004752795206707,Downstairs
4318,-0.4990424099074358,-0.17412186669956783,0.43375148784672407,Downstairs
4320,-1.3568165096287201,0.3684328641395032,-0.9965403041099123,Downstairs
4322,1.1286615124143309,-1.2016876082252377,0.24935848887729326,Downstairs
4324,-1.01060650736763,2.102963879290248,1.5849620473555113,Downstairs
4326,-0.9227621733395363,-1.85110916169784,-0.029722816749234358,Downstairs
4328,-1.573843734680604,-0.35908380277725027,0.3938827560353196,Downstairs
4330,0.06419480981789928,0.5780560496840038,-0.772278522104002,Downstairs
4332,0.560256951250072,-1.0290565382999333,0.4636530641472819,Downstairs
4334,-0.9951045437519697,1.1452726335373151,1.9487645041282886,Downstairs
4336,0.35873168981384856,-1.6044933475188339,0.43375148784672407,Downstairs
4338,0.35873168981384856,2.5427616436709273,1.345749363772371,Downstairs
4340,-0.4990424099074358,-1.2838928796182394,-0.13936191887447777,Downstairs
4342,-1.5015013263299763,1.490534350904728,1.3158478240611522,Downstairs
4344,-0.7935793202539407,-2.1840404052186995,0.00017872296198431854,Downstairs
4346,0.15203917040272927,2.1152946549105125,-0.08454235500558739,Downstairs
4348,-1.0261084330450958,-0.7742203176911115,0.06994906766328575,Downstairs
4350,-0.7212369119033128,-0.5440454370812213,1.7245025904007576,Downstairs
4352,-0.6747310969327207,-1.8141167744823037,0.00017872296198431854,Downstairs
4354,0.9839766957130751,1.2603597720685493,-0.8719504211522578,Downstairs
4356,-0.17866894411908965,-1.0167256721475553,-0.39352528449881363,Downstairs
4358,-0.45770390223139257,0.4300867422408268,-0.09949316145053583,Downstairs
4360,-1.8218747731492249,1.375447212373494,0.22444052692149793,Downstairs
4362,-0.15283237350197054,-0.5070532007525406,1.2610283223941385,Downstairs
4364,1.1286615124143309,0.5081818556849776,-0.8270980749960908,Downstairs
4366,-0.8349178393114424,0.0683837895305867,-0.6576558275875997,Downstairs
4368,1.0821557353819333,1.1082800049028096,-0.772278522104002,Downstairs
4370,-0.514544354553999,-0.8194331415138348,-0.39352528449881363,Downstairs
4372,-0.705734986225847,-0.8317639473114707,-0.5181151674564681,Downstairs
4374,-0.8194159136339766,-0.4618403769298172,1.1065368997252654,Downstairs
4376,-0.5610501695245911,0.19580170368208538,-0.12441114535993456,Downstairs
4378,0.7772841763019558,-0.6015893081205496,0.15467018222019652,Downstairs
4380,-1.4446608815950086,1.342565043461551,2.3673865357467583,Downstairs
4382,-0.4008634537026056,-1.2962236552385042,0.20948972047654954,Downstairs
4384,-1.258637545836251,1.515196203918969,0.3241124479233572,Downstairs
4386,-0.16833431435471422,-0.091916595306566,-0.6028362856723127,Downstairs
4388,0.35873168981384856,-1.1318132029846137,-0.3237549507743139,Downstairs
4390,-2.1267464081055913,1.9878764389853023,2.0434528107853858,Downstairs
4392,-0.5610501695245911,-1.4565239193661728,0.02509668491777954,Downstairs
4394,1.113159586736865,1.293241940980492,-1.863685870468731,Downstairs
4396,0.28638931940141515,-0.49472233460016235,-0.05464081529436872,Downstairs
4398,0.5912608405431983,-1.2838928796182394,-0.26893540885902695,Downstairs
4400,-1.7960382556455783,1.515196203918969,1.6946011604575566,Downstairs
4402,0.06419480981789928,-1.3989803199231847,0.6281116789163409,Downstairs
4404,0.5292530998951402,2.9373470670668214,2.26771457815556,Downstairs
4406,-0.03398416535602831,-1.0619387072118762,0.00017872296198431854,Downstairs
4408,-0.938264099017002,1.227477603156606,1.385618205351793,Downstairs
4410,-0.5455482438471252,-1.3167750485301826,0.6879148681067956,Downstairs
4412,-0.22517477047114012,0.30266852631561697,1.161356291624262,Downstairs
4414,-0.008147571975992482,0.9233183705988389,0.02509668491777954,Downstairs
4416,0.022856302141855973,-0.6139199328539588,0.36398117973476185,Downstairs
4418,-1.4756647329499404,2.382461862381197,1.0666680581458434,Downstairs
4420,-0.47320584308413616,-1.7113601701523655,-0.34867292736584476,Downstairs
4422,-1.0364430628094714,-0.7166765975386392,0.8424062907756688,Downstairs
4424,-0.38536150526222296,0.4506381355325051,0.02509668491777954,Downstairs
4426,0.7772841763019558,-0.7413381487791684,0.3938827560353196,Downstairs
4428,0.0796967620521013,1.8275760541481496,0.17958818076533087,Downstairs
4430,-1.4756647329499404,-0.8194331415138348,0.4188007545804539,Downstairs
4432,-0.7780773566382804,-1.546949748075846,-1.036409072510656,Downstairs
4434,-0.2406767113238838,-0.001491008015861673,-0.7872293175721488,Downstairs
4436,-0.9796026180745038,0.5780560496840038,-0.2240830444081903,Downstairs
4438,-0.3543576235567356,0.9603106974596327,0.12476860591963879,Downstairs
4440,-0.48870778393687986,-1.341436599770712,-0.1842142760074466,Downstairs
4442,-0.705734986225847,-0.8646461162234138,0.2393912967771073,Downstairs
4444,0.32772783845891684,2.670180161369848,-0.27890259730027894,Downstairs
4446,-0.17866894411908965,-0.5070532007525406,0.2393912967771073,Downstairs
4448,-0.38536150526222296,-0.06725504406603677,1.594929202866358,Downstairs
4450,-1.0261084330450958,-0.5070532007525406,0.8274555575093985,Downstairs
4452,-0.049486091033494176,0.08071456515085185,0.7576851396294186,Downstairs
4454,-0.38536150526222296,1.8029145029076203,1.1214877061702138,Downstairs
4456,-0.6747310969327207,-0.43717873515717437,0.1945389506209402,Downstairs
4458,-0.5455482438471252,-1.3743186479731706,0.518472638992974,Downstairs
4460,-1.258637545836251,-1.1564746636930296,0.5483741787041927,Downstairs
4462,-1.2999761407701418,0.20813247930235,1.275979128839087,Downstairs
4464,-0.47320584308413616,-1.341436599770712,-0.7872293175721488,Downstairs
4466,0.4000702088713503,-1.4195315019732648,0.2643092953222416,Downstairs
4468,-1.0364430628094714,0.7630179857616857,2.257747422644713,Downstairs
4470,-0.5868867629046269,-0.6920150462981097,0.015129529406932712,Downstairs
4472,0.7617821747481007,1.5028652774118485,-0.9965403041099123,Downstairs
4474,-0.6747310969327207,-0.2892093070045131,-0.19916508245239503,Downstairs
4476,-0.4422019613786488,-1.2016876082252377,0.8822750591764124,Downstairs
4478,-1.7340304391211312,0.06016317185917306,1.8092237415470078,Downstairs
4480,-0.705734986225847,-1.9415349602301422,0.04004752795206707,Downstairs
4482,-0.023649535591652886,1.6426141180704672,0.7277835999182001,Downstairs
4484,-0.5300462954067426,-1.0989310340726706,0.4188007545804539,Downstairs
4486,-0.6023886885820928,-0.40429656624523147,1.8640433895713782,Downstairs
4488,-0.8504197649889083,-1.1112618398703065,0.2643092953222416,Downstairs
4490,0.5292530998951402,-0.42895817784050316,0.9819470167676105,Downstairs
4492,1.3870270668327438,2.5098797765326952,1.9039120482041043,Downstairs
4494,-0.16833431435471422,-0.7166765975386392,-0.16926350615183725,Downstairs
4496,-0.7625754309608145,-0.4618403769298172,-0.19916508245239503,Downstairs
4498,0.19854498537332135,-0.046703650774357994,0.4636530641472819,Downstairs
4500,-0.8762563583689441,1.4453217081462317,2.2128949301311898,Downstairs
4502,0.11070065134522757,1.5974014753119707,-0.06959158514997806,Downstairs
4504,-0.5455482438471252,0.06016317185917306,-0.49319719086493713,Downstairs
4506,0.12620257702269344,0.38076363975976785,-0.2240830444081903,Downstairs
4508,-0.03398416535602831,0.4506381355325051,-0.13936191887447777,Downstairs
4510,-1.5170032520074421,-0.6221405505253722,0.2792600651778509,Downstairs
4512,-1.0519450264251318,-0.8564255890841136,0.04004752795206707,Downstairs
4514,-0.8349178393114424,2.2098307019237797,0.7975539812088406,Downstairs
4516,-0.12182849179648321,-0.49472233460016235,-0.029722816749234358,Downstairs
4518,-0.36985956440947926,-0.5892585023229137,1.1364385857938402,Downstairs
4520,-1.8683807398725951,0.4506381355325051,1.988633199350354,Downstairs
4522,-0.7625754309608145,-1.3989803199231847,0.5882429471049364,Downstairs
4524,1.113159586736865,0.6027179026982441,-1.5547029153629675,Downstairs
4526,-0.2975171674403097,-0.27687853138424845,0.15467018222019652,Downstairs
4528,0.472412617221978,-1.2263491594657672,-0.34867292736584476,Downstairs
4530,-2.1267464081055913,0.6479308472304521,1.8092237415470078,Downstairs
4532,-0.16833431435471422,-0.6796841801457314,0.5483741787041927,Downstairs
4534,0.06419480981789928,1.375447212373494,0.36398117973476185,Downstairs
4536,-0.45770390223139257,-0.5070532007525406,0.24935848887729326,Downstairs
4538,-0.6023886885820928,1.0507365865240488,1.8490925831264293,Downstairs
4540,-0.6747310969327207,-1.6743678432915712,-0.08454235500558739,Downstairs
4542,-0.8349178393114424,-1.1441440087822496,0.04004752795206707,Downstairs
4544,-0.9072602097238759,0.2327943323165909,-0.39352528449881363,Downstairs
4546,1.0253152147705769,-0.6344713261456371,0.20948972047654954,Downstairs
4548,-1.6771900702625526,1.0178544176121054,2.0434528107853858,Downstairs
4550,-0.7625754309608145,-2.023740201445773,-0.06959158514997806,Downstairs
4552,0.6894398043356675,0.9849722487001625,0.2942109082121385,Downstairs
4554,-0.3130191098105812,-0.11657814654709522,0.06994906766328575,Downstairs
4556,0.35873168981384856,-0.35908380277725027,0.2792600651778509,Downstairs
4558,-1.3723185111825753,-0.6221405505253722,1.0666680581458434,Downstairs
4560,-1.1552912861306914,-0.2892093070045131,0.8523735194651937,Downstairs
4562,-0.6178906370224754,1.169934184777845,0.518472638992974,Downstairs
4564,-0.023649535591652886,-0.798881868931641,0.2942109082121385,Downstairs
4566,-1.0519450264251318,2.3372486160752777,0.12476860591963879,Downstairs
4568,-0.9641006923970379,-1.4441931135685369,0.20948972047654954,Downstairs
4570,-0.41119807967316147,0.010839767604402938,1.1364385857938402,Downstairs
4572,-1.01060650736763,0.8328924815344229,-0.1842142760074466,Downstairs
4574,-0.6592291446985187,0.0683837895305867,-0.533065951947813,Downstairs
4576,0.5447549876344114,0.80001031262248,-1.3902443005939087,Downstairs
4578,-1.0519450264251318,-1.3167750485301826,-0.4483448322683948,Downstairs
4580,-0.9227621733395363,-0.6920150462981097,-0.11444395691868252,Downstairs
4582,-0.47320584308413616,1.6549450445775875,-0.8270980749960908,Downstairs
4584,-0.7315715416676882,-0.6714636530064312,-0.05464081529436872,Downstairs
4586,0.35873168981384856,-1.1441440087822496,0.3340796400235432,Downstairs
4588,-0.9072602097238759,-0.3220911741427448,1.6796503174232689,Downstairs
4590,-0.8762563583689441,-1.0043950775915174,-0.15431271434262447,Downstairs
4592,0.3845682831938844,1.0630670603706023,0.09985064396384348,Downstairs
4594,0.13653720678706882,-0.43717873515717437,-0.01477204689362502,Downstairs
4596,-0.4422019613786488,-0.9591820727045671,0.8424062907756688,Downstairs
4598,-0.9641006923970379,-0.5317148425251835,1.0367666647919813,Downstairs
4600,-0.6333925892566774,-1.6044933475188339,-0.05464081529436872,Downstairs
4602,0.7927860640412271,0.8575540327749527,-0.40847606899015854,Downstairs
4604,-0.5300462954067426,-0.4618403769298172,-0.40847606899015854,Downstairs
4606,-0.16833431435471422,-0.9139692187044728,0.3241124479233572,Downstairs
4608,-1.5480071792387629,-0.48650183763823335,1.2909299352840353,Downstairs
4610,-0.36985956440947926,-0.06725504406603677,0.9121766720663091,Downstairs
4612,-0.5300462954067426,1.0507365865240488,0.3241124479233572,Downstairs
4614,0.19854498537332135,-0.971512878502203,0.3241124479233572,Downstairs
4616,-2.581469928047137,1.0507365865240488,1.385618205351793,Downstairs
4618,-1.0984508034575293,-2.06895311580061,-0.2240830444081903,Downstairs
4620,-0.9951045437519697,2.0577509347580394,0.12476860591963879,Downstairs
4622,-0.5610501695245911,-0.2892093070045131,-0.19916508245239503,Downstairs
4624,-0.8659216906663741,-0.7166765975386392,0.9819470167676105,Downstairs
4626,-1.139789322515031,-0.9591820727045671,0.24935848887729326,Downstairs
4628,-2.142248219968474,0.13825798352961277,-0.2240830444081903,Downstairs
4630,-0.2561786559704469,0.8657746504463663,-0.7025081920384364,Downstairs
4632,0.28638931940141515,-0.6344713261456371,0.7576851396294186,Downstairs
4634,0.0796967620521013,3.085316374509998,0.6281116789163409,Downstairs
4636,-0.8194159136339766,-1.85110916169784,-0.4782464041782318,Downstairs
4638,-0.6747310969327207,-1.974417068787343,-1.0962121885224325,Downstairs
4640,-1.4291588800411537,-0.06725504406603677,-0.34867292736584476,Downstairs
4642,-0.3388556789101725,0.7178050412294782,0.3490303732898133,Downstairs
4644,-0.28201522507003823,1.0630670603706023,0.015129529406932712,Downstairs
4646,-1.765034366352452,-1.1318132029846137,0.13971941236458718,Downstairs
4648,-1.3878203989218467,-0.11657814654709522,1.0915860566909776,Downstairs
4650,-1.403322362537507,1.3179036431078772,0.7128328300625909,Downstairs
4652,-0.6333925892566774,-1.0043950775915174,0.06994906766328575,Downstairs
4654,-2.15775014564594,1.8481274474398277,1.5002408962092615,Downstairs
4656,-1.0984508034575293,-0.971512878502203,0.2643092953222416,Downstairs
4658,-1.3723185111825753,0.6356000716101875,1.30089716397356,Downstairs
4660,0.15203917040272927,0.43830735991224046,-1.0962121885224325,Downstairs
4662,-0.3388556789101725,-0.6796841801457314,0.36398117973476185,Downstairs
4664,-2.1009097767873612,2.1522869817713066,1.7942730814594157,Downstairs
4666,-0.7935793202539407,-1.6661473463296421,0.02509668491777954,Downstairs
4668,-1.5635090290398395,-0.001491008015861673,0.9121766720663091,Downstairs
4670,-0.08048998032662044,0.6356000716101875,-0.6028362856723127,Downstairs
4672,0.5447549876344114,-1.1441440087822496,0.5583413708043785,Downstairs
4674,-1.3723185111825753,0.02317054322466755,1.988633199350354,Downstairs
4676,-0.9951045437519697,-1.3044441823778046,-0.5031643793061892,Downstairs
4678,-1.0364430628094714,-1.1194823368322355,0.40384994813550534,Downstairs
4680,0.3432297641363827,-0.06725504406603677,-0.4483448322683948,Downstairs
4682,0.3122258748432565,-0.5892585023229137,0.09985064396384348,Downstairs
4684,-1.997563479143607,1.0178544176121054,2.3673865357467583,Downstairs
4686,0.11070065134522757,1.293241940980492,-0.1842142760074466,Downstairs
4688,0.8496265467143892,0.18347092806182078,0.6031937535498848,Downstairs
4690,-0.15283237350197054,-0.5317148425251835,0.5035219057267037,Downstairs
4692,-0.03398416535602831,1.860458223060093,0.8523735194651937,Downstairs
4694,-0.3130191098105812,-1.8716604946347761,0.10981783606402945,Downstairs
4696,-0.06498803947387677,-0.137129539838774,0.6430625219506285,Downstairs
4698,-0.8039139120801218,0.11770659023793453,-0.13936191887447777,Downstairs
4700,-0.09599192497318355,-0.5563763334109706,0.5882429471049364,Downstairs
4702,-0.6902330605483811,0.9356488444453924,1.5401097377886834,Downstairs
4704,-0.3388556789101725,-0.9920642416165103,0.7576851396294186,Downstairs
4706,-0.28201522507003823,-0.21933481123177584,0.952045440467053,Downstairs
4708,1.2165058843806194,1.1781548024492585,1.3607002433959974,Downstairs
4710,0.673937840720007,-0.40429656624523147,0.4188007545804539,Downstairs
4712,0.472412617221978,-1.4688548156959218,0.5483741787041927,Downstairs
4714,-1.5480071792387629,-0.3344219497630094,2.003583969205964,Downstairs
4716,0.23988350443082304,-1.234569686605067,1.0915860566909776,Downstairs
4718,2.115618522128503,1.387777987993759,-0.4782464041782318,Downstairs
4720,0.13653720678706882,-0.39196597168919367,-0.01477204689362502,Downstairs
4722,0.3845682831938844,-0.4741710318405975,1.0218157485790151,Downstairs
4724,-1.7236958472949504,1.5974014753119707,2.0334856552745384,Downstairs
4726,-0.7780773566382804,-1.571611178606891,0.5732922138386661,Downstairs
4728,-0.28201522507003823,-0.14946031545903862,1.639781475843847,Downstairs
4730,0.6636032109556317,0.2903377506953524,0.5583413708043785,Downstairs
4732,0.28638931940141515,-0.8769768013115651,0.16962095207580585,Downstairs
4734,0.0796967620521013,1.9097813255411513,1.4304705149186208,Downstairs
4736,-0.514544354553999,-1.7442423088869374,0.2393912967771073,Downstairs
4738,-0.2561786559704469,0.253345423834558,1.275979128839087,Downstairs
4740,0.880630398069321,0.8781054260666309,0.09985064396384348,Downstairs
4742,0.8082880276568875,-0.9263000848568509,0.7975539812088406,Downstairs
4744,-0.2561786559704469,2.0248687658460964,0.10981783606402945,Downstairs
4746,-0.6437272076395945,-1.9867478142302366,0.04004752795206707,Downstairs
4748,0.472412617221978,-1.9990786200278725,-1.4002114926940943,Downstairs
4750,-0.45770390223139257,-0.2522169801437187,-0.13936191887447777,Downstairs
4752,0.6894398043356675,1.1082800049028096,-0.15431271434262447,Downstairs
4754,0.560256951250072,-0.6468021017659017,-0.08454235500558739,Downstairs
4756,-0.4990424099074358,-0.8317639473114707,0.4188007545804539,Downstairs
4758,-0.19417088117801387,-0.3344219497630094,0.5882429471049364,Downstairs
4760,0.617097433923234,0.7383564345211564,-0.5629675282483708,Downstairs
4762,0.7049418058895224,-1.3167750485301826,0.3340796400235432,Downstairs
4764,-0.5713847992889666,0.6931434899889485,1.5151916660648705,Downstairs
4766,-0.5868867629046269,-1.7812346659251028,0.13971941236458718,Downstairs
4768,0.9219689171268226,1.9878764389853023,0.08489983751889509,Downstairs
4770,-0.12182849179648321,-0.21933481123177584,-0.16926350615183725,Downstairs
4772,-0.45770390223139257,-0.9591820727045671,0.47362025624746773,Downstairs
4774,-0.3130191098105812,-1.4811855913161869,0.7427344429524876,Downstairs
4776,-0.3543576235567356,0.04783239623890845,0.9221438275771562,Downstairs
4778,1.113159586736865,2.08241248599857,1.7793222750144673,Downstairs
4780,0.03835825437605799,-0.7618895420708469,-0.05464081529436872,Downstairs
4782,-0.13733043264922687,-0.5563763334109706,1.3706674354961834,Downstairs
4784,-0.5868867629046269,-1.2838928796182394,0.5882429471049364,Downstairs
4786,-0.4267000205259052,0.10537611639138106,0.952045440467053,Downstairs
4788,1.0821557353819333,0.4300867422408268,-0.4632956182233133,Downstairs
4790,0.6481013232163603,-0.6015893081205496,0.8523735194651937,Downstairs
4792,-0.8194159136339766,0.6479308472304521,2.4820089704788533,Downstairs
4794,-0.049486091033494176,-1.3291058241504474,0.44870233088101164,Downstairs
4796,2.115618522128503,1.815245278527885,1.0068649421340667,Downstairs
4798,-0.3130191098105812,-1.0989310340726706,-0.09949316145053583,Downstairs
4800,-1.01060650736763,2.0125376884521207,2.1182067698314495,Downstairs
4802,-0.7470735052833486,-2.2415841253711717,0.5483741787041927,Downstairs
4804,-1.403322362537507,1.042515968852635,0.1945389506209402,Downstairs
4806,0.472412617221978,0.3930941136063213,0.5035219057267037,Downstairs
4808,0.6481013232163603,-0.6591329679182799,-0.3237549507743139,Downstairs
